Timestamp,Sample,REG_6D,TIA1-3_RAW,TIA1-3_VALUE,TIA1-5_RAW,TIA1-5_VALUE,TIA1-8_RAW,TIA1-8_VALUE,TIA1-10_RAW,TIA1-10_VALUE
110546.875000,283,0x00001F,950852,0.544082,1242092,0.710731,949949,0.543565,468423,0.268034
110937.500000,284,0x00001F,951057,0.544199,1242196,0.710790,949950,0.543566,468158,0.267882
111328.125000,285,0x00001F,950908,0.544114,1241840,0.710587,949796,0.543478,468215,0.267915
111718.750000,286,0x00001F,951027,0.544182,1241979,0.710666,950111,0.543658,468397,0.268019
112109.375000,287,0x00001F,950741,0.544018,1242082,0.710725,949986,0.543586,468186,0.267898
112500.000000,288,0x00001F,950815,0.544061,1241676,0.710493,949867,0.543518,468065,0.267829
112890.625000,289,0x00001F,950896,0.544107,1242133,0.710754,949871,0.543521,468214,0.267914
113281.250000,290,0x00001F,951080,0.544212,1242020,0.710690,949809,0.543485,468532,0.268096
113671.875000,291,0x00001F,950941,0.544133,1242035,0.710698,949832,0.543498,468019,0.267803
114062.500000,292,0x00001F,950882,0.544099,1241861,0.710599,949791,0.543475,468416,0.268030
114453.125000,293,0x00001F,950828,0.544068,1242179,0.710781,950183,0.543699,468423,0.268034
114843.750000,294,0x00001F,951098,0.544223,1242201,0.710793,950030,0.543612,468286,0.267955
115234.375000,295,0x00001F,950593,0.543934,1241907,0.710625,950025,0.543609,468215,0.267915
115625.000000,296,0x00001F,951104,0.544226,1242253,0.710823,950111,0.543658,468307,0.267967
116015.625000,297,0x00001F,950817,0.544062,1242047,0.710705,949922,0.543550,468557,0.268110
116406.250000,298,0x00001F,950955,0.544141,1241876,0.710607,949811,0.543486,468368,0.268002
116796.875000,299,0x00001F,951137,0.544245,1242140,0.710758,949894,0.543534,468075,0.267835
117187.500000,300,0x00001F,951007,0.544171,1241881,0.710610,949944,0.543562,468184,0.267897
117578.125000,301,0x00001F,950879,0.544097,1242028,0.710694,949797,0.543478,468006,0.267795
117968.750000,302,0x00001F,950890,0.544104,1242215,0.710801,950196,0.543707,468413,0.268028
118359.375000,303,0x00001F,950876,0.544096,1242175,0.710778,949963,0.543573,468276,0.267950
118750.000000,304,0x00001F,950929,0.544126,1242007,0.710682,950105,0.543654,468366,0.268001
119140.625000,305,0x00001F,950879,0.544097,1241949,0.710649,949885,0.543529,468357,0.267996
119531.250000,306,0x00001F,950818,0.544062,1242272,0.710834,949783,0.543470,468115,0.267858
119921.875000,307,0x00001F,951151,0.544253,1242011,0.710684,949805,0.543483,468242,0.267930
120312.500000,308,0x00001F,950785,0.544044,1242045,0.710704,949617,0.543375,467968,0.267773
120703.125000,309,0x00001F,950958,0.544143,1241952,0.710651,949836,0.543501,468128,0.267865
121093.750000,310,0x00001F,950899,0.544109,1241899,0.710620,949725,0.543437,467972,0.267776
121484.375000,311,0x00001F,950817,0.544062,1242308,0.710854,949917,0.543547,468324,0.267977
121875.000000,312,0x00001F,950850,0.544081,1241940,0.710644,950047,0.543621,468160,0.267883
122265.625000,313,0x00001F,950595,0.543935,1242196,0.710790,949744,0.543448,468182,0.267896
122656.250000,314,0x00001F,951030,0.544184,1242119,0.710746,949852,0.543510,467964,0.267771
123046.875000,315,0x00001F,950830,0.544069,1242298,0.710849,949867,0.543518,468240,0.267929
123437.500000,316,0x00001F,950875,0.544095,1242154,0.710766,949823,0.543493,468154,0.267880
123828.125000,317,0x00001F,950963,0.544145,1242189,0.710786,950056,0.543626,468214,0.267914
124218.750000,318,0x00001F,951090,0.544218,1242178,0.710780,949864,0.543517,468282,0.267953
124609.375000,319,0x00001F,950829,0.544069,1241999,0.710678,949846,0.543506,468042,0.267816
125000.000000,320,0x00001F,950847,0.544079,1242010,0.710684,949795,0.543477,468347,0.267990
125390.625000,321,0x00001F,950834,0.544072,1242145,0.710761,949849,0.543508,468149,0.267877
125781.250000,322,0x00001F,950982,0.544156,1242045,0.710704,949890,0.543531,468402,0.268022
126171.875000,323,0x00001F,950738,0.544017,1241783,0.710554,949854,0.543511,468103,0.267851
126562.500000,324,0x00001F,950869,0.544092,1242415,0.710916,949821,0.543492,468104,0.267851
126953.125000,325,0x00001F,950939,0.544132,1242129,0.710752,949715,0.543431,468058,0.267825
127343.750000,326,0x00001F,950698,0.543994,1242096,0.710733,950045,0.543620,468251,0.267935
127734.375000,327,0x00001F,951320,0.544350,1242233,0.710811,949910,0.543543,468178,0.267894
128125.000000,328,0x00001F,950704,0.543997,1242126,0.710750,950154,0.543683,467975,0.267777
128515.625000,329,0x00001F,951289,0.544332,1242275,0.710835,950015,0.543603,468354,0.267994
128906.250000,330,0x00001F,950692,0.543990,1242073,0.710720,950176,0.543695,468718,0.268203
129296.875000,331,0x00001F,950964,0.544146,1241971,0.710662,950028,0.543610,468362,0.267999
129687.500000,332,0x00001F,950497,0.543879,1241813,0.710571,949894,0.543534,468384,0.268011
130078.125000,333,0x00001F,950763,0.544031,1241970,0.710661,950068,0.543633,468256,0.267938
130468.750000,334,0x00001F,951316,0.544347,1242201,0.710793,949747,0.543450,468217,0.267916
130859.375000,335,0x00001F,950746,0.544021,1242060,0.710712,949932,0.543555,468412,0.268028
131250.000000,336,0x00001F,950851,0.544081,1242373,0.710892,949836,0.543501,468458,0.268054
131640.625000,337,0x00001F,950936,0.544130,1242040,0.710701,949967,0.543576,468220,0.267918
132031.250000,338,0x00001F,950682,0.543985,1241704,0.710509,949662,0.543401,467991,0.267787
132421.875000,339,0x00001F,951023,0.544180,1242179,0.710781,949695,0.543420,468164,0.267886
132812.500000,340,0x00001F,950931,0.544127,1241707,0.710510,949816,0.543489,468380,0.268009
133203.125000,341,0x00001F,951033,0.544185,1242168,0.710774,949466,0.543289,467933,0.267753
133593.750000,342,0x00001F,951081,0.544213,1241910,0.710627,949900,0.543537,468435,0.268041
133984.375000,343,0x00001F,950897,0.544108,1241898,0.710620,949839,0.543502,468064,0.267828
134375.000000,344,0x00001F,950940,0.544132,1242093,0.710731,950046,0.543621,468162,0.267884
134765.625000,345,0x00001F,950993,0.544163,1242097,0.710734,949812,0.543487,468103,0.267851
135156.250000,346,0x00001F,951207,0.544285,1242143,0.710760,950104,0.543654,468292,0.267959
135546.875000,347,0x00001F,951055,0.544198,1242010,0.710684,949731,0.543440,468191,0.267901
135937.500000,348,0x00001F,950930,0.544127,1242001,0.710679,950134,0.543671,468252,0.267936
136328.125000,349,0x00001F,950794,0.544049,1242085,0.710727,949973,0.543579,468113,0.267856
136718.750000,350,0x00001F,950771,0.544036,1242009,0.710683,950065,0.543632,468232,0.267925
137109.375000,351,0x00001F,950556,0.543913,1241988,0.710671,950125,0.543666,468202,0.267907
137500.000000,352,0x00001F,950867,0.544091,1242111,0.710742,949961,0.543572,468011,0.267798
137890.625000,353,0x00001F,950917,0.544119,1242126,0.710750,949883,0.543527,468390,0.268015
138281.250000,354,0x00001F,950888,0.544102,1242039,0.710700,949994,0.543591,468069,0.267831
138671.875000,355,0x00001F,950618,0.543948,1242027,0.710694,949729,0.543439,468221,0.267918
139062.500000,356,0x00001F,951005,0.544169,1242251,0.710822,950154,0.543683,468385,0.268012
139453.125000,357,0x00001F,950420,0.543835,1242075,0.710721,949950,0.543566,468150,0.267878
139843.750000,358,0x00001F,951230,0.544298,1241988,0.710671,950159,0.543685,468280,0.267952
140234.375000,359,0x00001F,950792,0.544048,1242077,0.710722,949671,0.543406,468204,0.267908
140625.000000,360,0x00001F,951230,0.544298,1242144,0.710761,950038,0.543616,468396,0.268018
141015.625000,361,0x00001F,950773,0.544037,1242018,0.710688,949894,0.543534,467890,0.267729
141406.250000,362,0x00001F,950968,0.544148,1241863,0.710600,949822,0.543493,468099,0.267848
141796.875000,363,0x00001F,950778,0.544040,1242166,0.710773,949773,0.543464,468095,0.267846
142187.500000,364,0x00001F,950813,0.544060,1242259,0.710826,949975,0.543580,468381,0.268010
142578.125000,365,0x00001F,950669,0.543977,1242040,0.710701,949927,0.543553,468157,0.267882
142968.750000,366,0x00001F,950994,0.544163,1242157,0.710768,949789,0.543474,468038,0.267814
143359.375000,367,0x00001F,950912,0.544116,1241978,0.710666,949874,0.543522,468299,0.267963
143750.000000,368,0x00001F,951104,0.544226,1241994,0.710675,949847,0.543507,468478,0.268065
144140.625000,369,0x00001F,950578,0.543925,1241909,0.710626,949940,0.543560,468156,0.267881
144531.250000,370,0x00001F,950931,0.544127,1242351,0.710879,949529,0.543325,468227,0.267922
144921.875000,371,0x00001F,950972,0.544151,1241958,0.710654,950217,0.543719,468116,0.267858
145312.500000,372,0x00001F,950833,0.544071,1241971,0.710662,950208,0.543713,468323,0.267977
145703.125000,373,0x00001F,950868,0.544091,1242126,0.710750,949902,0.543538,468088,0.267842
146093.750000,374,0x00001F,950910,0.544115,1241957,0.710654,950022,0.543607,468063,0.267828
146484.375000,375,0x00001F,950769,0.544034,1242144,0.710761,950011,0.543601,468056,0.267824
146875.000000,376,0x00001F,950972,0.544151,1242271,0.710833,949962,0.543573,468297,0.267962
147265.625000,377,0x00001F,950993,0.544163,1242184,0.710783,949921,0.543549,467903,0.267736
147656.250000,378,0x00001F,950829,0.544069,1242103,0.710737,949970,0.543577,468272,0.267947
148046.875000,379,0x00001F,950964,0.544146,1242109,0.710741,949940,0.543560,467996,0.267789
148437.500000,380,0x00001F,951001,0.544167,1242034,0.710698,950080,0.543640,468256,0.267938
148828.125000,381,0x00001F,950884,0.544100,1242093,0.710731,949884,0.543528,468312,0.267970
149218.750000,382,0x00001F,950665,0.543975,1241971,0.710662,949915,0.543546,468251,0.267935
149609.375000,383,0x00001F,950803,0.544054,1241738,0.710528,950185,0.543700,468350,0.267992
150000.000000,384,0x00001F,950813,0.544060,1242089,0.710729,949859,0.543514,468065,0.267829
150390.625000,385,0x00001F,950883,0.544100,1242187,0.710785,949768,0.543462,468179,0.267894
150781.250000,386,0x00001F,950985,0.544158,1242224,0.710806,950064,0.543631,468142,0.267873
151171.875000,387,0x00001F,950908,0.544114,1242317,0.710860,949758,0.543456,468505,0.268081
151562.500000,388,0x00001F,950888,0.544102,1242237,0.710814,949865,0.543517,468048,0.267819
151953.125000,389,0x00001F,950922,0.544122,1242294,0.710846,949949,0.543565,468317,0.267973
152343.750000,390,0x00001F,950981,0.544156,1242100,0.710735,950138,0.543673,468188,0.267899
152734.375000,391,0x00001F,950851,0.544081,1242184,0.710783,950097,0.543650,468216,0.267915
153125.000000,392,0x00001F,951306,0.544342,1241986,0.710670,949790,0.543474,468295,0.267961
153515.625000,393,0x00001F,951015,0.544175,1242129,0.710752,950111,0.543658,468251,0.267935
153906.250000,394,0x00001F,950819,0.544063,1242379,0.710895,950192,0.543704,468515,0.268086
154296.875000,395,0x00001F,950985,0.544158,1242069,0.710718,949808,0.543485,468368,0.268002
154687.500000,396,0x00001F,950758,0.544028,1241838,0.710585,949865,0.543517,468150,0.267878
155078.125000,397,0x00001F,950783,0.544042,1241866,0.710601,949897,0.543535,467911,0.267741
155468.750000,398,0x00001F,951198,0.544280,1241967,0.710659,950050,0.543623,468225,0.267920
155859.375000,399,0x00001F,950780,0.544041,1242243,0.710817,949752,0.543453,468090,0.267843
156250.000000,400,0x00001F,951060,0.544201,1241848,0.710591,950116,0.543661,468490,0.268072
156640.625000,401,0x00001F,950978,0.544154,1242211,0.710799,950040,0.543617,468110,0.267855
157031.250000,402,0x00001F,950823,0.544065,1242105,0.710738,950078,0.543639,467986,0.267784
157421.875000,403,0x00001F,950741,0.544018,1242149,0.710763,949831,0.543498,468250,0.267935
157812.500000,404,0x00001F,951106,0.544227,1241930,0.710638,950072,0.543636,468273,0.267948
158203.125000,405,0x00001F,950883,0.544100,1242125,0.710750,949847,0.543507,468380,0.268009
158593.750000,406,0x00001F,950736,0.544016,1242064,0.710715,949593,0.543361,468094,0.267846
158984.375000,407,0x00001F,950953,0.544140,1242209,0.710798,949959,0.543571,468025,0.267806
159375.000000,408,0x00001F,950814,0.544060,1242006,0.710682,949730,0.543440,467963,0.267771
159765.625000,409,0x00001F,951031,0.544184,1242035,0.710698,949724,0.543436,468164,0.267886
160156.250000,410,0x00001F,951342,0.544362,1242228,0.710809,949815,0.543489,468079,0.267837
160546.875000,411,0x00001F,950771,0.544036,1242125,0.710750,949515,0.543317,468203,0.267908
160937.500000,412,0x00001F,950891,0.544104,1241938,0.710643,950024,0.543608,467978,0.267779
161328.125000,413,0x00001F,950820,0.544064,1241868,0.710603,949894,0.543534,468222,0.267919
161718.750000,414,0x00001F,950863,0.544088,1242216,0.710802,949740,0.543446,468185,0.267898
162109.375000,415,0x00001F,950679,0.543983,1241758,0.710540,949956,0.543569,468280,0.267952
162500.000000,416,0x00001F,950826,0.544067,1242290,0.710844,950058,0.543628,468351,0.267993
162890.625000,417,0x00001F,951071,0.544207,1242036,0.710699,949798,0.543479,468151,0.267878
163281.250000,418,0x00001F,950966,0.544147,1241864,0.710600,949951,0.543566,468175,0.267892
163671.875000,419,0x00001F,951003,0.544168,1241852,0.710593,949895,0.543534,468292,0.267959
164062.500000,420,0x00001F,950768,0.544034,1241906,0.710624,949617,0.543375,468179,0.267894
164453.125000,421,0x00001F,950516,0.543890,1242030,0.710695,949723,0.543436,468401,0.268021
164843.750000,422,0x00001F,950885,0.544101,1242207,0.710797,949496,0.543306,467974,0.267777
165234.375000,423,0x00001F,950862,0.544088,1242052,0.710708,950002,0.543596,468278,0.267951
165625.000000,424,0x00001F,950851,0.544081,1242095,0.710732,950110,0.543657,468330,0.267981
166015.625000,425,0x00001F,951166,0.544262,1242078,0.710723,950038,0.543616,468137,0.267870
166406.250000,426,0x00001F,950940,0.544132,1242119,0.710746,949686,0.543415,468168,0.267888
166796.875000,427,0x00001F,950640,0.543961,1242348,0.710877,949932,0.543555,468127,0.267864
167187.500000,428,0x00001F,950955,0.544141,1242063,0.710714,949935,0.543557,468280,0.267952
167578.125000,429,0x00001F,950897,0.544108,1242178,0.710780,949594,0.543362,467888,0.267728
167968.750000,430,0x00001F,950724,0.544009,1242102,0.710737,949659,0.543399,468209,0.267911
168359.375000,431,0x00001F,950905,0.544112,1241823,0.710577,949813,0.543487,468162,0.267884
168750.000000,432,0x00001F,950873,0.544094,1242319,0.710861,950043,0.543619,468392,0.268016
169140.625000,433,0x00001F,950755,0.544026,1242187,0.710785,949787,0.543473,468136,0.267870
169531.250000,434,0x00001F,951184,0.544272,1242051,0.710707,949770,0.543463,468108,0.267854
169921.875000,435,0x00001F,950800,0.544052,1241988,0.710671,950213,0.543716,468356,0.267995
170312.500000,436,0x00001F,951258,0.544314,1242079,0.710723,950011,0.543601,468206,0.267910
170703.125000,437,0x00001F,951018,0.544177,1241927,0.710636,949890,0.543531,468027,0.267807
171093.750000,438,0x00001F,951019,0.544177,1242237,0.710814,949422,0.543264,467997,0.267790
171484.375000,439,0x00001F,950842,0.544076,1241965,0.710658,949728,0.543439,467982,0.267781
171875.000000,440,0x00001F,951032,0.544185,1241879,0.710609,949848,0.543507,468441,0.268044
172265.625000,441,0x00001F,950725,0.544009,1241732,0.710525,949598,0.543364,468157,0.267882
172656.250000,442,0x00001F,950602,0.543939,1242085,0.710727,949682,0.543412,468126,0.267864
173046.875000,443,0x00001F,950883,0.544100,1242305,0.710853,949521,0.543320,468010,0.267797
173437.500000,444,0x00001F,951080,0.544212,1241974,0.710663,949569,0.543348,468016,0.267801
173828.125000,445,0x00001F,950789,0.544046,1242122,0.710748,949909,0.543542,468491,0.268073
174218.750000,446,0x00001F,950899,0.544109,1241933,0.710640,949847,0.543507,468310,0.267969
174609.375000,447,0x00001F,951031,0.544184,1242067,0.710716,950039,0.543617,468300,0.267963
175000.000000,448,0x00001F,950921,0.544121,1242216,0.710802,950024,0.543608,468200,0.267906
175390.625000,449,0x00001F,950854,0.544083,1241990,0.710672,950110,0.543657,468072,0.267833
175781.250000,450,0x00001F,950830,0.544069,1242122,0.710748,949843,0.543505,468133,0.267868
176171.875000,451,0x00001F,950959,0.544143,1241775,0.710549,950095,0.543649,468137,0.267870
176562.500000,452,0x00001F,950958,0.544143,1241848,0.710591,949822,0.543493,468015,0.267800
176953.125000,453,0x00001F,950897,0.544108,1242073,0.710720,949858,0.543513,468528,0.268094
177343.750000,454,0x00001F,951135,0.544244,1241925,0.710635,949825,0.543494,468265,0.267943
177734.375000,455,0x00001F,951028,0.544183,1242123,0.710748,949772,0.543464,468154,0.267880
178125.000000,456,0x00001F,950942,0.544133,1242106,0.710739,949929,0.543554,468588,0.268128
178515.625000,457,0x00001F,950741,0.544018,1242309,0.710855,949795,0.543477,468395,0.268018
178906.250000,458,0x00001F,950811,0.544058,1241871,0.710604,950115,0.543660,468242,0.267930
179296.875000,459,0x00001F,950735,0.544015,1241927,0.710636,949740,0.543446,468364,0.268000
179687.500000,460,0x00001F,950797,0.544050,1242172,0.710777,950181,0.543698,468163,0.267885
180078.125000,461,0x00001F,950774,0.544037,1242078,0.710723,949557,0.543341,468360,0.267998
180468.750000,462,0x00001F,951167,0.544262,1242457,0.710940,950010,0.543600,468093,0.267845
180859.375000,463,0x00001F,950782,0.544042,1241988,0.710671,949890,0.543531,468184,0.267897
181250.000000,464,0x00001F,950827,0.544068,1242052,0.710708,949836,0.543501,468276,0.267950
181640.625000,465,0x00001F,950890,0.544104,1242272,0.710834,949744,0.543448,468166,0.267887
182031.250000,466,0x00001F,950867,0.544091,1241802,0.710565,949959,0.543571,468065,0.267829
182421.875000,467,0x00001F,950836,0.544073,1241837,0.710585,949901,0.543538,468136,0.267870
182812.500000,468,0x00001F,950882,0.544099,1241961,0.710656,949941,0.543561,468126,0.267864
183203.125000,469,0x00001F,950769,0.544034,1241953,0.710651,949874,0.543522,468320,0.267975
183593.750000,470,0x00001F,950586,0.543930,1242169,0.710775,949861,0.543515,468012,0.267799
183984.375000,471,0x00001F,950920,0.544121,1242128,0.710751,949836,0.543501,468109,0.267854
184375.000000,472,0x00001F,950444,0.543848,1241985,0.710670,949908,0.543542,468172,0.267890
184765.625000,473,0x00001F,951027,0.544182,1241896,0.710619,949934,0.543557,468147,0.267876
185156.250000,474,0x00001F,950976,0.544153,1242343,0.710874,949893,0.543533,468267,0.267945
185546.875000,475,0x00001F,951231,0.544299,1242455,0.710938,949803,0.543482,468024,0.267805
185937.500000,476,0x00001F,950891,0.544104,1242073,0.710720,949902,0.543538,468197,0.267904
186328.125000,477,0x00001F,950923,0.544123,1242137,0.710757,949767,0.543461,468218,0.267917
186718.750000,478,0x00001F,950819,0.544063,1242173,0.710777,949779,0.543468,468226,0.267921
187109.375000,479,0x00001F,950804,0.544054,1241711,0.710513,950117,0.543661,468289,0.267957
187500.000000,480,0x00001F,950773,0.544037,1242072,0.710719,950274,0.543751,468046,0.267818
187890.625000,481,0x00001F,950601,0.543938,1241937,0.710642,949864,0.543517,467846,0.267704
188281.250000,482,0x00001F,950981,0.544156,1241766,0.710544,949824,0.543494,468233,0.267925
188671.875000,483,0x00001F,950836,0.544073,1242105,0.710738,949762,0.543458,468066,0.267830
189062.500000,484,0x00001F,951014,0.544175,1242173,0.710777,949860,0.543514,468357,0.267996
189453.125000,485,0x00001F,950943,0.544134,1241949,0.710649,950031,0.543612,468175,0.267892
189843.750000,486,0x00001F,951163,0.544260,1242199,0.710792,949999,0.543594,468144,0.267874
190234.375000,487,0x00001F,950709,0.544000,1241938,0.710643,949772,0.543464,468235,0.267926
190625.000000,488,0x00001F,950982,0.544156,1242176,0.710779,949744,0.543448,468090,0.267843
191015.625000,489,0x00001F,950758,0.544028,1241823,0.710577,950037,0.543616,468251,0.267935
191406.250000,490,0x00001F,950845,0.544078,1242123,0.710748,949855,0.543511,468291,0.267958
191796.875000,491,0x00001F,950893,0.544105,1241968,0.710660,949728,0.543439,468199,0.267906
192187.500000,492,0x00001F,951007,0.544171,1242091,0.710730,950094,0.543648,468207,0.267910
192578.125000,493,0x00001F,950922,0.544122,1241966,0.710659,949771,0.543463,468212,0.267913
192968.750000,494,0x00001F,951052,0.544196,1242134,0.710755,950040,0.543617,468037,0.267813
193359.375000,495,0x00001F,951020,0.544178,1242224,0.710806,949940,0.543560,468085,0.267840
193750.000000,496,0x00001F,951019,0.544177,1242268,0.710831,950036,0.543615,468361,0.267998
194140.625000,497,0x00001F,950807,0.544056,1242164,0.710772,949716,0.543432,468314,0.267971
194531.250000,498,0x00001F,950847,0.544079,1242415,0.710916,949977,0.543581,468231,0.267924
194921.875000,499,0x00001F,950887,0.544102,1242156,0.710767,949823,0.543493,468031,0.267810
195312.500000,500,0x00001F,950912,0.544116,1241777,0.710551,949598,0.543364,468259,0.267940
195703.125000,501,0x00001F,950941,0.544133,1242044,0.710703,950124,0.543665,468235,0.267926
196093.750000,502,0x00001F,950641,0.543961,1241941,0.710644,950028,0.543610,468080,0.267838
196484.375000,503,0x00001F,950906,0.544113,1242182,0.710782,949798,0.543479,468146,0.267875
196875.000000,504,0x00001F,950833,0.544071,1241989,0.710672,950020,0.543606,468198,0.267905
197265.625000,505,0x00001F,950829,0.544069,1241801,0.710564,949786,0.543472,468617,0.268145
197656.250000,506,0x00001F,950804,0.544054,1241916,0.710630,949834,0.543499,468218,0.267917
198046.875000,507,0x00001F,951020,0.544178,1241998,0.710677,949880,0.543526,468499,0.268077
198437.500000,508,0x00001F,950968,0.544148,1242207,0.710797,950004,0.543597,468176,0.267892
198828.125000,509,0x00001F,951033,0.544185,1241855,0.710595,949930,0.543554,468258,0.267939
199218.750000,510,0x00001F,951019,0.544177,1242086,0.710727,949575,0.543351,467990,0.267786
199609.375000,511,0x00001F,951017,0.544176,1242048,0.710706,949945,0.543563,467877,0.267721
200000.000000,512,0x00001F,950973,0.544151,1241998,0.710677,949611,0.543372,468015,0.267800
200390.625000,513,0x00001F,950826,0.544067,1242164,0.710772,950057,0.543627,468286,0.267955
200781.250000,514,0x00001F,950766,0.544033,1242002,0.710679,949845,0.543506,467943,0.267759
201171.875000,515,0x00001F,951223,0.544294,1241936,0.710642,949876,0.543523,468017,0.267801
201562.500000,516,0x00001F,950753,0.544025,1242166,0.710773,949899,0.543537,468242,0.267930
201953.125000,517,0x00001F,950744,0.544020,1242050,0.710707,950018,0.543605,468021,0.267804
202343.750000,518,0x00001F,951092,0.544219,1241944,0.710646,949813,0.543487,468100,0.267849
202734.375000,519,0x00001F,950931,0.544127,1242104,0.710738,950222,0.543721,468086,0.267841
203125.000000,520,0x00001F,950351,0.543795,1242034,0.710698,949869,0.543519,468243,0.267931
203515.625000,521,0x00001F,951128,0.544240,1242162,0.710771,949980,0.543583,468082,0.267839
203906.250000,522,0x00001F,950769,0.544034,1242066,0.710716,949957,0.543570,468209,0.267911
204296.875000,523,0x00001F,950966,0.544147,1242120,0.710747,950078,0.543639,468204,0.267908
204687.500000,524,0x00001F,950937,0.544131,1242212,0.710799,950002,0.543596,468031,0.267810
205078.125000,525,0x00001F,951189,0.544275,1241986,0.710670,950104,0.543654,468183,0.267896
205468.750000,526,0x00001F,950918,0.544120,1242063,0.710714,949919,0.543548,468216,0.267915
205859.375000,527,0x00001F,950928,0.544125,1242134,0.710755,950077,0.543638,468069,0.267831
206250.000000,528,0x00001F,950878,0.544097,1242133,0.710754,949896,0.543535,468159,0.267883
206640.625000,529,0x00001F,950893,0.544105,1242029,0.710695,950069,0.543634,468228,0.267922
207031.250000,530,0x00001F,950906,0.544113,1242272,0.710834,949868,0.543519,468092,0.267844
207421.875000,531,0x00001F,951004,0.544169,1242171,0.710776,949761,0.543458,468267,0.267945
207812.500000,532,0x00001F,950948,0.544137,1242228,0.710809,949561,0.543343,468097,0.267847
208203.125000,533,0x00001F,950937,0.544131,1242307,0.710854,950060,0.543629,468469,0.268060
208593.750000,534,0x00001F,950825,0.544066,1242261,0.710827,950024,0.543608,468101,0.267850
208984.375000,535,0x00001F,950981,0.544156,1241914,0.710629,949982,0.543584,468029,0.267808
209375.000000,536,0x00001F,950875,0.544095,1241865,0.710601,949924,0.543551,468172,0.267890
209765.625000,537,0x00001F,950893,0.544105,1241995,0.710675,950032,0.543613,468339,0.267986
210156.250000,538,0x00001F,950932,0.544128,1242043,0.710703,949671,0.543406,468384,0.268011
210546.875000,539,0x00001F,950924,0.544123,1242012,0.710685,949776,0.543466,468005,0.267795
210937.500000,540,0x00001F,950909,0.544115,1241993,0.710674,949840,0.543503,468110,0.267855
211328.125000,541,0x00001F,950833,0.544071,1241849,0.710592,949760,0.543457,468212,0.267913
211718.750000,542,0x00001F,950729,0.544012,1241952,0.710651,949711,0.543429,468436,0.268041
212109.375000,543,0x00001F,950995,0.544164,1242128,0.710751,949890,0.543531,468192,0.267902
212500.000000,544,0x00001F,950794,0.544049,1242120,0.710747,949790,0.543474,468433,0.268040
212890.625000,545,0x00001F,950770,0.544035,1241917,0.710631,950104,0.543654,468345,0.267989
213281.250000,546,0x00001F,950940,0.544132,1242100,0.710735,949959,0.543571,468472,0.268062
213671.875000,547,0x00001F,950772,0.544036,1242178,0.710780,950081,0.543641,468145,0.267875
214062.500000,548,0x00001F,951110,0.544230,1241688,0.710500,949826,0.543495,468180,0.267895
214453.125000,549,0x00001F,950718,0.544005,1242015,0.710687,949933,0.543556,468360,0.267998
214843.750000,550,0x00001F,950983,0.544157,1242153,0.710766,949762,0.543458,468090,0.267843
215234.375000,551,0x00001F,950680,0.543983,1242074,0.710720,949661,0.543400,468096,0.267847
215625.000000,552,0x00001F,951082,0.544214,1241934,0.710640,949671,0.543406,468160,0.267883
216015.625000,553,0x00001F,950812,0.544059,1241976,0.710664,950018,0.543605,468405,0.268023
216406.250000,554,0x00001F,950695,0.543992,1242304,0.710852,950042,0.543618,468224,0.267920
216796.875000,555,0x00001F,950933,0.544128,1242115,0.710744,949774,0.543465,468099,0.267848
217187.500000,556,0x00001F,950787,0.544045,1242228,0.710809,949919,0.543548,468272,0.267947
217578.125000,557,0x00001F,950846,0.544078,1242041,0.710702,949827,0.543495,468366,0.268001
217968.750000,558,0x00001F,950819,0.544063,1242093,0.710731,949991,0.543589,468160,0.267883
218359.375000,559,0x00001F,951001,0.544167,1242188,0.710786,949767,0.543461,468175,0.267892
218750.000000,560,0x00001F,950990,0.544161,1242097,0.710734,949960,0.543571,468211,0.267913
219140.625000,561,0x00001F,951037,0.544188,1242236,0.710813,949733,0.543442,468006,0.267795
219531.250000,562,0x00001F,951124,0.544238,1242069,0.710718,950052,0.543624,468075,0.267835
219921.875000,563,0x00001F,950916,0.544119,1242164,0.710772,949792,0.543475,468296,0.267961
220312.500000,564,0x00001F,950838,0.544074,1241811,0.710570,949889,0.543531,468360,0.267998
220703.125000,565,0x00001F,950791,0.544047,1241914,0.710629,949813,0.543487,468273,0.267948
221093.750000,566,0x00001F,950938,0.544131,1242171,0.710776,950046,0.543621,468383,0.268011
221484.375000,567,0x00001F,950857,0.544085,1242438,0.710929,949783,0.543470,467984,0.267783
221875.000000,568,0x00001F,950641,0.543961,1241953,0.710651,950052,0.543624,468331,0.267981
222265.625000,569,0x00001F,950926,0.544124,1242129,0.710752,950078,0.543639,468154,0.267880
222656.250000,570,0x00001F,950957,0.544142,1242155,0.710767,949830,0.543497,468346,0.267990
223046.875000,571,0x00001F,951056,0.544199,1242494,0.710961,949976,0.543581,468003,0.267793
223437.500000,572,0x00001F,950938,0.544131,1242116,0.710745,949932,0.543555,468202,0.267907
223828.125000,573,0x00001F,950794,0.544049,1242135,0.710755,949836,0.543501,468314,0.267971
224218.750000,574,0x00001F,951024,0.544180,1241974,0.710663,949654,0.543396,468238,0.267928
224609.375000,575,0x00001F,951007,0.544171,1242159,0.710769,949888,0.543530,468167,0.267887
225000.000000,576,0x00001F,950747,0.544022,1242019,0.710689,949920,0.543549,468030,0.267809
225390.625000,577,0x00001F,950875,0.544095,1241783,0.710554,949990,0.543589,468083,0.267839
