Timestamp,Sample,REG_6D,TIA1-3_RAW,TIA1-3_VALUE,TIA1-5_RAW,TIA1-5_VALUE,TIA1-8_RAW,TIA1-8_VALUE,TIA1-10_RAW,TIA1-10_VALUE
8203.125000,21,0x00001F,1000992,0.572772,1312016,0.750742,997991,0.571055,629367,0.360127
8593.750000,22,0x00001F,1001300,0.572948,1312126,0.750805,997837,0.570967,629461,0.360180
8984.375000,23,0x00001F,1001053,0.572807,1312083,0.750780,997943,0.571028,629384,0.360136
9375.000000,24,0x00001F,1001108,0.572839,1312023,0.750746,998050,0.571089,629374,0.360131
9765.625000,25,0x00001F,1001195,0.572888,1311964,0.750712,997919,0.571014,629412,0.360152
10156.250000,26,0x00001F,1001025,0.572791,1312038,0.750754,997977,0.571047,629386,0.360138
10546.875000,27,0x00001F,1001132,0.572852,1312057,0.750765,997985,0.571052,629337,0.360110
10937.500000,28,0x00001F,1001083,0.572824,1312230,0.750864,997985,0.571052,629441,0.360169
11328.125000,29,0x00001F,1001190,0.572886,1312075,0.750775,998067,0.571099,629420,0.360157
11718.750000,30,0x00001F,1001244,0.572916,1312179,0.750835,997954,0.571034,629519,0.360214
12109.375000,31,0x00001F,1001150,0.572863,1312173,0.750831,997932,0.571021,629400,0.360146
12500.000000,32,0x00001F,1001120,0.572845,1311942,0.750699,997970,0.571043,629361,0.360123
12890.625000,33,0x00001F,1001128,0.572850,1312033,0.750751,997883,0.570993,629378,0.360133
13281.250000,34,0x00001F,1001066,0.572815,1312151,0.750819,997891,0.570998,629313,0.360096
13671.875000,35,0x00001F,1001183,0.572882,1312108,0.750794,998013,0.571068,629368,0.360127
14062.500000,36,0x00001F,1001209,0.572896,1312301,0.750905,997953,0.571033,629421,0.360158
14453.125000,37,0x00001F,1001180,0.572880,1312157,0.750822,997778,0.570933,629507,0.360207
14843.750000,38,0x00001F,1001122,0.572847,1311988,0.750726,998012,0.571067,629389,0.360139
15234.375000,39,0x00001F,1001114,0.572842,1312117,0.750799,997986,0.571052,629419,0.360156
15625.000000,40,0x00001F,1001151,0.572863,1312084,0.750781,998073,0.571102,629409,0.360151
16015.625000,41,0x00001F,1001076,0.572820,1312104,0.750792,997970,0.571043,629378,0.360133
16406.250000,42,0x00001F,1001177,0.572878,1312055,0.750764,997843,0.570970,629243,0.360056
16796.875000,43,0x00001F,1000971,0.572760,1312002,0.750734,997922,0.571016,629414,0.360154
17187.500000,44,0x00001F,1001121,0.572846,1312188,0.750840,998135,0.571137,629459,0.360179
17578.125000,45,0x00001F,1000991,0.572772,1312102,0.750791,998119,0.571128,629499,0.360202
17968.750000,46,0x00001F,1001059,0.572811,1312106,0.750793,997952,0.571033,629423,0.360159
18359.375000,47,0x00001F,1001138,0.572856,1312128,0.750806,998116,0.571127,629350,0.360117
18750.000000,48,0x00001F,1001133,0.572853,1311936,0.750696,998036,0.571081,629402,0.360147
19140.625000,49,0x00001F,1001153,0.572864,1312219,0.750858,998068,0.571099,629427,0.360161
19531.250000,50,0x00001F,1001214,0.572899,1312270,0.750887,997899,0.571002,629425,0.360160
19921.875000,51,0x00001F,1001089,0.572828,1312107,0.750794,998023,0.571073,629185,0.360023
20312.500000,52,0x00001F,1000991,0.572772,1312011,0.750739,997827,0.570961,629248,0.360059
20703.125000,53,0x00001F,1000960,0.572754,1311953,0.750706,997931,0.571021,629380,0.360134
21093.750000,54,0x00001F,1001006,0.572780,1311965,0.750712,997793,0.570942,629322,0.360101
21484.375000,55,0x00001F,1001171,0.572875,1311998,0.750731,997965,0.571040,629499,0.360202
21875.000000,56,0x00001F,1001085,0.572825,1312020,0.750744,997892,0.570998,629436,0.360166
22265.625000,57,0x00001F,1001066,0.572815,1312046,0.750759,998037,0.571081,629300,0.360088
22656.250000,58,0x00001F,1001028,0.572793,1312141,0.750813,997926,0.571018,629437,0.360167
23046.875000,59,0x00001F,1001070,0.572817,1312022,0.750745,997862,0.570981,629353,0.360119
23437.500000,60,0x00001F,1000995,0.572774,1311999,0.750732,997940,0.571026,629238,0.360053
23828.125000,61,0x00001F,1001142,0.572858,1312034,0.750752,998041,0.571084,629307,0.360092
24218.750000,62,0x00001F,1001329,0.572965,1311948,0.750703,997964,0.571040,629525,0.360217
24609.375000,63,0x00001F,1001155,0.572865,1312081,0.750779,997964,0.571040,629380,0.360134
25000.000000,64,0x00001F,1001190,0.572886,1312124,0.750803,997858,0.570979,629474,0.360188
25390.625000,65,0x00001F,1001063,0.572813,1312026,0.750747,997985,0.571052,629381,0.360135
25781.250000,66,0x00001F,1001192,0.572887,1312273,0.750889,997890,0.570997,629395,0.360143
26171.875000,67,0x00001F,1001167,0.572872,1312063,0.750768,998038,0.571082,629550,0.360231
26562.500000,68,0x00001F,1001136,0.572855,1312023,0.750746,997915,0.571012,629391,0.360140
26953.125000,69,0x00001F,1001069,0.572816,1312005,0.750735,998032,0.571079,629441,0.360169
27343.750000,70,0x00001F,1001078,0.572821,1312063,0.750768,998042,0.571084,629377,0.360132
27734.375000,71,0x00001F,1001178,0.572879,1312050,0.750761,997957,0.571036,629336,0.360109
28125.000000,72,0x00001F,1001005,0.572780,1311993,0.750728,997993,0.571056,629130,0.359991
28515.625000,73,0x00001F,1001024,0.572791,1312191,0.750842,997958,0.571036,629242,0.360055
28906.250000,74,0x00001F,1001222,0.572904,1312083,0.750780,997754,0.570919,629382,0.360135
29296.875000,75,0x00001F,1001045,0.572803,1312127,0.750805,998089,0.571111,629473,0.360187
29687.500000,76,0x00001F,1001043,0.572801,1312027,0.750748,997940,0.571026,629431,0.360163
30078.125000,77,0x00001F,1001099,0.572833,1312082,0.750779,998014,0.571068,629337,0.360110
30468.750000,78,0x00001F,1001079,0.572822,1312196,0.750845,997874,0.570988,629339,0.360111
30859.375000,79,0x00001F,1001103,0.572836,1312096,0.750787,998004,0.571063,629222,0.360044
31250.000000,80,0x00001F,1001276,0.572935,1312177,0.750834,998061,0.571095,629571,0.360243
31640.625000,81,0x00001F,1000996,0.572775,1312091,0.750785,997920,0.571014,629351,0.360118
32031.250000,82,0x00001F,1001048,0.572804,1312063,0.750768,997978,0.571048,629267,0.360069
32421.875000,83,0x00001F,1001269,0.572931,1312091,0.750785,998124,0.571131,629346,0.360115
32812.500000,84,0x00001F,1000948,0.572747,1312074,0.750775,998034,0.571080,629468,0.360184
33203.125000,85,0x00001F,1000993,0.572773,1312223,0.750860,997986,0.571052,629290,0.360083
33593.750000,86,0x00001F,1001208,0.572896,1312171,0.750830,997997,0.571059,629440,0.360168
33984.375000,87,0x00001F,1001251,0.572920,1312281,0.750893,997938,0.571025,629463,0.360182
34375.000000,88,0x00001F,1001148,0.572861,1312041,0.750756,998007,0.571064,629460,0.360180
34765.625000,89,0x00001F,1001183,0.572882,1312077,0.750777,998056,0.571092,629317,0.360098
35156.250000,90,0x00001F,1001027,0.572792,1312169,0.750829,998046,0.571087,629307,0.360092
35546.875000,91,0x00001F,1001069,0.572816,1312217,0.750857,998045,0.571086,629332,0.360107
35937.500000,92,0x00001F,1001152,0.572864,1312053,0.750763,998105,0.571120,629490,0.360197
36328.125000,93,0x00001F,1001115,0.572843,1312032,0.750751,998087,0.571110,629538,0.360225
36718.750000,94,0x00001F,1001117,0.572844,1312073,0.750774,998050,0.571089,629551,0.360232
37109.375000,95,0x00001F,1000967,0.572758,1312059,0.750766,997896,0.571001,629375,0.360131
37500.000000,96,0x00001F,1001079,0.572822,1312051,0.750762,997947,0.571030,629453,0.360176
37890.625000,97,0x00001F,1001098,0.572833,1312377,0.750948,997992,0.571056,629396,0.360143
38281.250000,98,0x00001F,1001050,0.572805,1311894,0.750672,997962,0.571038,629342,0.360112
38671.875000,99,0x00001F,1001110,0.572840,1312005,0.750735,997934,0.571022,629550,0.360231
39062.500000,100,0x00001F,1001007,0.572781,1312021,0.750744,997915,0.571012,629168,0.360013
39453.125000,101,0x00001F,1001154,0.572865,1312179,0.750835,997963,0.571039,629576,0.360246
39843.750000,102,0x00001F,1001211,0.572898,1312073,0.750774,998076,0.571104,629572,0.360244
40234.375000,103,0x00001F,1001019,0.572788,1312089,0.750783,997937,0.571024,629289,0.360082
40625.000000,104,0x00001F,1001052,0.572807,1312138,0.750811,997968,0.571042,629365,0.360126
41015.625000,105,0x00001F,1001257,0.572924,1312168,0.750829,997952,0.571033,629466,0.360183
41406.250000,106,0x00001F,1001159,0.572868,1312131,0.750807,997862,0.570981,629363,0.360124
41796.875000,107,0x00001F,1001034,0.572796,1312173,0.750831,998117,0.571127,629432,0.360164
42187.500000,108,0x00001F,1000959,0.572753,1312108,0.750794,997872,0.570987,629239,0.360053
42578.125000,109,0x00001F,1001076,0.572820,1312048,0.750760,998052,0.571090,629294,0.360085
42968.750000,110,0x00001F,1001138,0.572856,1312143,0.750814,998007,0.571064,629402,0.360147
43359.375000,111,0x00001F,1001175,0.572877,1312285,0.750896,997973,0.571045,629404,0.360148
43750.000000,112,0x00001F,1001088,0.572827,1312336,0.750925,998153,0.571148,629550,0.360231
44140.625000,113,0x00001F,1000996,0.572775,1312195,0.750844,997938,0.571025,629380,0.360134
44531.250000,114,0x00001F,1001256,0.572923,1312101,0.750790,997997,0.571059,629339,0.360111
44921.875000,115,0x00001F,1001187,0.572884,1312181,0.750836,997982,0.571050,629449,0.360174
45312.500000,116,0x00001F,1001061,0.572812,1312128,0.750806,998073,0.571102,629402,0.360147
45703.125000,117,0x00001F,1001117,0.572844,1312136,0.750810,998029,0.571077,629344,0.360114
46093.750000,118,0x00001F,1001183,0.572882,1312072,0.750774,997994,0.571057,629429,0.360162
46484.375000,119,0x00001F,1001096,0.572832,1312074,0.750775,998010,0.571066,629531,0.360221
46875.000000,120,0x00001F,1001124,0.572848,1312085,0.750781,998021,0.571072,629457,0.360178
47265.625000,121,0x00001F,1001274,0.572934,1312073,0.750774,997906,0.571006,629437,0.360167
47656.250000,122,0x00001F,1001145,0.572860,1312199,0.750846,998008,0.571065,629378,0.360133
48046.875000,123,0x00001F,1001185,0.572883,1312084,0.750781,998011,0.571066,629230,0.360048
48437.500000,124,0x00001F,1000989,0.572771,1312033,0.750751,997886,0.570995,629437,0.360167
48828.125000,125,0x00001F,1001048,0.572804,1312154,0.750821,998028,0.571076,629252,0.360061
49218.750000,126,0x00001F,1001179,0.572879,1312179,0.750835,997994,0.571057,629460,0.360180
49609.375000,127,0x00001F,1001011,0.572783,1312073,0.750774,997941,0.571026,629430,0.360163
50000.000000,128,0x00001F,1001052,0.572807,1312137,0.750811,997987,0.571053,629321,0.360100
50390.625000,129,0x00001F,1001072,0.572818,1312050,0.750761,997962,0.571038,629368,0.360127
50781.250000,130,0x00001F,1001180,0.572880,1312157,0.750822,997862,0.570981,629407,0.360150
51171.875000,131,0x00001F,1001192,0.572887,1312153,0.750820,998037,0.571081,629450,0.360174
51562.500000,132,0x00001F,1001075,0.572820,1311997,0.750731,998047,0.571087,629392,0.360141
51953.125000,133,0x00001F,1001240,0.572914,1312067,0.750771,997830,0.570963,629369,0.360128
52343.750000,134,0x00001F,1001161,0.572869,1312175,0.750833,998018,0.571070,629451,0.360175
52734.375000,135,0x00001F,1001275,0.572934,1312226,0.750862,997802,0.570947,629347,0.360115
53125.000000,136,0x00001F,1001148,0.572861,1312066,0.750770,997846,0.570972,629329,0.360105
53515.625000,137,0x00001F,1001229,0.572908,1312010,0.750738,997922,0.571016,629383,0.360136
53906.250000,138,0x00001F,1001124,0.572848,1312056,0.750764,997946,0.571029,629414,0.360154
54296.875000,139,0x00001F,1001051,0.572806,1312108,0.750794,998057,0.571093,629438,0.360167
54687.500000,140,0x00001F,1001038,0.572799,1312126,0.750805,998120,0.571129,629555,0.360234
55078.125000,141,0x00001F,1000982,0.572767,1312098,0.750789,998073,0.571102,629377,0.360132
55468.750000,142,0x00001F,1001298,0.572947,1311988,0.750726,997901,0.571004,629439,0.360168
55859.375000,143,0x00001F,1001200,0.572891,1312160,0.750824,997913,0.571010,629461,0.360180
56250.000000,144,0x00001F,1001120,0.572845,1312084,0.750781,998097,0.571116,629439,0.360168
56640.625000,145,0x00001F,1001138,0.572856,1312154,0.750821,997736,0.570909,629425,0.360160
57031.250000,146,0x00001F,1001081,0.572823,1311983,0.750723,998050,0.571089,629362,0.360124
57421.875000,147,0x00001F,1001117,0.572844,1312273,0.750889,997913,0.571010,629347,0.360115
57812.500000,148,0x00001F,1001017,0.572787,1312146,0.750816,998104,0.571120,629304,0.360091
58203.125000,149,0x00001F,1001083,0.572824,1312005,0.750735,997811,0.570952,629413,0.360153
58593.750000,150,0x00001F,1000891,0.572714,1312000,0.750732,997967,0.571041,629342,0.360112
58984.375000,151,0x00001F,1001048,0.572804,1312023,0.750746,998113,0.571125,629489,0.360197
59375.000000,152,0x00001F,1001043,0.572801,1312031,0.750750,997962,0.571038,629481,0.360192
59765.625000,153,0x00001F,1000994,0.572773,1312100,0.750790,998169,0.571157,629441,0.360169
60156.250000,154,0x00001F,1001070,0.572817,1312127,0.750805,997917,0.571013,629260,0.360065
60546.875000,155,0x00001F,1001156,0.572866,1312195,0.750844,998003,0.571062,629405,0.360148
60937.500000,156,0x00001F,1001033,0.572796,1312004,0.750735,997918,0.571013,629396,0.360143
61328.125000,157,0x00001F,1001057,0.572809,1312090,0.750784,998135,0.571137,629420,0.360157
61718.750000,158,0x00001F,1001174,0.572876,1312128,0.750806,997859,0.570980,629308,0.360093
62109.375000,159,0x00001F,1001176,0.572878,1312184,0.750838,997930,0.571020,629308,0.360093
62500.000000,160,0x00001F,1001219,0.572902,1312238,0.750869,997808,0.570950,629294,0.360085
62890.625000,161,0x00001F,1001147,0.572861,1312075,0.750775,997864,0.570982,629478,0.360190
63281.250000,162,0x00001F,1001300,0.572948,1311995,0.750730,998085,0.571109,629420,0.360157
63671.875000,163,0x00001F,1001105,0.572837,1312118,0.750800,998053,0.571091,629401,0.360146
64062.500000,164,0x00001F,1001159,0.572868,1312078,0.750777,998039,0.571083,629454,0.360176
64453.125000,165,0x00001F,1001066,0.572815,1312062,0.750768,998020,0.571072,629455,0.360177
64843.750000,166,0x00001F,1001031,0.572795,1312141,0.750813,998032,0.571079,629338,0.360110
65234.375000,167,0x00001F,1001194,0.572888,1311967,0.750714,998070,0.571100,629541,0.360226
65625.000000,168,0x00001F,1001132,0.572852,1312139,0.750812,997808,0.570950,629425,0.360160
66015.625000,169,0x00001F,1001119,0.572845,1312105,0.750793,998054,0.571091,629463,0.360182
66406.250000,170,0x00001F,1001250,0.572920,1312028,0.750748,998138,0.571139,629391,0.360140
66796.875000,171,0x00001F,1000949,0.572748,1312112,0.750797,997997,0.571059,629398,0.360144
67187.500000,172,0x00001F,1001092,0.572829,1312155,0.750821,997948,0.571030,629341,0.360112
67578.125000,173,0x00001F,1001259,0.572925,1312025,0.750747,998091,0.571112,629445,0.360171
67968.750000,174,0x00001F,1001072,0.572818,1312077,0.750777,997928,0.571019,629477,0.360190
68359.375000,175,0x00001F,1001003,0.572779,1312059,0.750766,997985,0.571052,629309,0.360094
68750.000000,176,0x00001F,1001040,0.572800,1312129,0.750806,998017,0.571070,629366,0.360126
69140.625000,177,0x00001F,1001066,0.572815,1311866,0.750656,998010,0.571066,629322,0.360101
69531.250000,178,0x00001F,1001039,0.572799,1312089,0.750783,997874,0.570988,629413,0.360153
69921.875000,179,0x00001F,1000988,0.572770,1311964,0.750712,997987,0.571053,629315,0.360097
70312.500000,180,0x00001F,1001278,0.572936,1311997,0.750731,997746,0.570915,629506,0.360206
70703.125000,181,0x00001F,1001150,0.572863,1312144,0.750815,997945,0.571029,629452,0.360175
71093.750000,182,0x00001F,1001047,0.572804,1312021,0.750744,997995,0.571057,629323,0.360102
71484.375000,183,0x00001F,1001033,0.572796,1312010,0.750738,998017,0.571070,629418,0.360156
71875.000000,184,0x00001F,1000943,0.572744,1311971,0.750716,998015,0.571069,629390,0.360140
72265.625000,185,0x00001F,1001044,0.572802,1312230,0.750864,997967,0.571041,629393,0.360142
72656.250000,186,0x00001F,1001200,0.572891,1312113,0.750797,997933,0.571022,629341,0.360112
73046.875000,187,0x00001F,1001245,0.572917,1312171,0.750830,997811,0.570952,629433,0.360164
73437.500000,188,0x00001F,1001112,0.572841,1312193,0.750843,997971,0.571044,629455,0.360177
73828.125000,189,0x00001F,1001126,0.572849,1312092,0.750785,998095,0.571115,629325,0.360103
74218.750000,190,0x00001F,1001326,0.572963,1312256,0.750879,998004,0.571063,629500,0.360203
74609.375000,191,0x00001F,1001080,0.572823,1312094,0.750786,997818,0.570956,629346,0.360115
75000.000000,192,0x00001F,1001236,0.572912,1312164,0.750826,997874,0.570988,629414,0.360154
75390.625000,193,0x00001F,1001053,0.572807,1311951,0.750704,998055,0.571092,629417,0.360155
75781.250000,194,0x00001F,1001064,0.572813,1312103,0.750791,998045,0.571086,629472,0.360187
76171.875000,195,0x00001F,1001097,0.572832,1312083,0.750780,997952,0.571033,629405,0.360148
76562.500000,196,0x00001F,1001211,0.572898,1312019,0.750743,998107,0.571121,629369,0.360128
76953.125000,197,0x00001F,1000922,0.572732,1312067,0.750771,997926,0.571018,629370,0.360128
77343.750000,198,0x00001F,1001115,0.572843,1311938,0.750697,997920,0.571014,629392,0.360141
77734.375000,199,0x00001F,1000999,0.572776,1312139,0.750812,997857,0.570978,629451,0.360175
78125.000000,200,0x00001F,1001144,0.572859,1312011,0.750739,998050,0.571089,629400,0.360146
78515.625000,201,0x00001F,1000993,0.572773,1312114,0.750798,998047,0.571087,629388,0.360139
78906.250000,202,0x00001F,1001126,0.572849,1311934,0.750695,997918,0.571013,629373,0.360130
79296.875000,203,0x00001F,1001047,0.572804,1312102,0.750791,998006,0.571064,629452,0.360175
79687.500000,204,0x00001F,1001010,0.572783,1312003,0.750734,998027,0.571076,629388,0.360139
80078.125000,205,0x00001F,1001104,0.572836,1312131,0.750807,997788,0.570939,629300,0.360088
80468.750000,206,0x00001F,1000979,0.572765,1312144,0.750815,997986,0.571052,629481,0.360192
80859.375000,207,0x00001F,1001102,0.572835,1312100,0.750790,997927,0.571018,629348,0.360116
81250.000000,208,0x00001F,1001077,0.572821,1312038,0.750754,998062,0.571096,629364,0.360125
81640.625000,209,0x00001F,1001223,0.572904,1312194,0.750843,997850,0.570974,629305,0.360091
82031.250000,210,0x00001F,1001004,0.572779,1312159,0.750823,997850,0.570974,629450,0.360174
82421.875000,211,0x00001F,1001262,0.572927,1312125,0.750804,997941,0.571026,629471,0.360186
82812.500000,212,0x00001F,1001027,0.572792,1312148,0.750817,997900,0.571003,629564,0.360239
83203.125000,213,0x00001F,1001154,0.572865,1311988,0.750726,998085,0.571109,629316,0.360098
83593.750000,214,0x00001F,1001048,0.572804,1312150,0.750818,997990,0.571054,629431,0.360163
83984.375000,215,0x00001F,1001209,0.572896,1312182,0.750837,997959,0.571037,629452,0.360175
84375.000000,216,0x00001F,1001097,0.572832,1312180,0.750835,998050,0.571089,629337,0.360110
84765.625000,217,0x00001F,1001111,0.572840,1312218,0.750857,997942,0.571027,629419,0.360156
85156.250000,218,0x00001F,1001121,0.572846,1312149,0.750818,998006,0.571064,629429,0.360162
85546.875000,219,0x00001F,1001086,0.572826,1312141,0.750813,997944,0.571028,629446,0.360172
85937.500000,220,0x00001F,1001171,0.572875,1312040,0.750755,997989,0.571054,629472,0.360187
86328.125000,221,0x00001F,1001127,0.572850,1312055,0.750764,998037,0.571081,629358,0.360122
86718.750000,222,0x00001F,1001069,0.572816,1312210,0.750853,997974,0.571045,629195,0.360028
87109.375000,223,0x00001F,1001027,0.572792,1312206,0.750850,997888,0.570996,629250,0.360060
87500.000000,224,0x00001F,1001072,0.572818,1311998,0.750731,997968,0.571042,629452,0.360175
87890.625000,225,0x00001F,1000995,0.572774,1312180,0.750835,998027,0.571076,629352,0.360118
88281.250000,226,0x00001F,1001004,0.572779,1312010,0.750738,997974,0.571045,629485,0.360194
88671.875000,227,0x00001F,1001147,0.572861,1312075,0.750775,998046,0.571087,629401,0.360146
89062.500000,228,0x00001F,1001051,0.572806,1312189,0.750841,997896,0.571001,629253,0.360061
89453.125000,229,0x00001F,1001097,0.572832,1312016,0.750742,997994,0.571057,629460,0.360180
89843.750000,230,0x00001F,1001149,0.572862,1312244,0.750872,997824,0.570960,629515,0.360211
90234.375000,231,0x00001F,1001111,0.572840,1312085,0.750781,998004,0.571063,629383,0.360136
90625.000000,232,0x00001F,1001218,0.572902,1312025,0.750747,997786,0.570938,629239,0.360053
91015.625000,233,0x00001F,1001321,0.572960,1312220,0.750858,997858,0.570979,629380,0.360134
91406.250000,234,0x00001F,1001016,0.572786,1311920,0.750687,997910,0.571009,629314,0.360096
91796.875000,235,0x00001F,1001167,0.572872,1312069,0.750772,997930,0.571020,629254,0.360062
92187.500000,236,0x00001F,1001132,0.572852,1312108,0.750794,997910,0.571009,629499,0.360202
92578.125000,237,0x00001F,1001043,0.572801,1312140,0.750813,997895,0.571000,629353,0.360119
92968.750000,238,0x00001F,1000953,0.572750,1312051,0.750762,998072,0.571101,629357,0.360121
93359.375000,239,0x00001F,1001124,0.572848,1312162,0.750825,997932,0.571021,629376,0.360132
93750.000000,240,0x00001F,1001056,0.572809,1312150,0.750818,997963,0.571039,629514,0.360211
94140.625000,241,0x00001F,1000963,0.572756,1312035,0.750753,997961,0.571038,629369,0.360128
94531.250000,242,0x00001F,1001333,0.572967,1312087,0.750782,997818,0.570956,629402,0.360147
94921.875000,243,0x00001F,1001092,0.572829,1312219,0.750858,997934,0.571022,629509,0.360208
95312.500000,244,0x00001F,1001043,0.572801,1312094,0.750786,997934,0.571022,629417,0.360155
95703.125000,245,0x00001F,1001157,0.572867,1312008,0.750737,997970,0.571043,629314,0.360096
96093.750000,246,0x00001F,1001033,0.572796,1312063,0.750768,997908,0.571008,629385,0.360137
96484.375000,247,0x00001F,1001083,0.572824,1312082,0.750779,997931,0.571021,629551,0.360232
96875.000000,248,0x00001F,1001140,0.572857,1312167,0.750828,997970,0.571043,629368,0.360127
97265.625000,249,0x00001F,1001096,0.572832,1312020,0.750744,997838,0.570967,629413,0.360153
97656.250000,250,0x00001F,1000959,0.572753,1312069,0.750772,997943,0.571028,629322,0.360101
98046.875000,251,0x00001F,1001115,0.572843,1312053,0.750763,998062,0.571096,629405,0.360148
98437.500000,252,0x00001F,1001046,0.572803,1312030,0.750750,998114,0.571125,629386,0.360138
98828.125000,253,0x00001F,1001171,0.572875,1312207,0.750851,997840,0.570969,629326,0.360103
99218.750000,254,0x00001F,1001040,0.572800,1312152,0.750819,998032,0.571079,629571,0.360243
99609.375000,255,0x00001F,1001146,0.572860,1311982,0.750722,997934,0.571022,629395,0.360143
100000.000000,256,0x00001F,1001096,0.572832,1312003,0.750734,998150,0.571146,629539,0.360225
100390.625000,257,0x00001F,1001045,0.572803,1312118,0.750800,997973,0.571045,629292,0.360084
100781.250000,258,0x00001F,1001179,0.572879,1311987,0.750725,998011,0.571066,629506,0.360206
101171.875000,259,0x00001F,1001013,0.572784,1312232,0.750865,997887,0.570996,629282,0.360078
101562.500000,260,0x00001F,1001043,0.572801,1312246,0.750873,997876,0.570989,629263,0.360067
101953.125000,261,0x00001F,1001091,0.572829,1312148,0.750817,997815,0.570954,629426,0.360160
102343.750000,262,0x00001F,1001055,0.572808,1312034,0.750752,998002,0.571061,629289,0.360082
102734.375000,263,0x00001F,1001088,0.572827,1311982,0.750722,998088,0.571111,629374,0.360131
103125.000000,264,0x00001F,1001092,0.572829,1311928,0.750691,997917,0.571013,629371,0.360129
103515.625000,265,0x00001F,1001165,0.572871,1312120,0.750801,997817,0.570956,629320,0.360100
103906.250000,266,0x00001F,1001182,0.572881,1312267,0.750885,997914,0.571011,629421,0.360158
104296.875000,267,0x00001F,1001281,0.572938,1312126,0.750805,997991,0.571055,629330,0.360106
104687.500000,268,0x00001F,1001120,0.572845,1312091,0.750785,997814,0.570954,629458,0.360179
105078.125000,269,0x00001F,1001066,0.572815,1312087,0.750782,997888,0.570996,629267,0.360069
105468.750000,270,0x00001F,1001032,0.572795,1312034,0.750752,998012,0.571067,629444,0.360171
105859.375000,271,0x00001F,1001297,0.572947,1312133,0.750809,998079,0.571105,629506,0.360206
106250.000000,272,0x00001F,1001079,0.572822,1312191,0.750842,997945,0.571029,629424,0.360159
106640.625000,273,0x00001F,1001125,0.572848,1311971,0.750716,998188,0.571168,629379,0.360134
107031.250000,274,0x00001F,1001191,0.572886,1312028,0.750748,997904,0.571005,629629,0.360277
107421.875000,275,0x00001F,1001096,0.572832,1312017,0.750742,998005,0.571063,629450,0.360174
107812.500000,276,0x00001F,1001139,0.572856,1312029,0.750749,998007,0.571064,629297,0.360087
108203.125000,277,0x00001F,1001158,0.572867,1312043,0.750757,998083,0.571108,629452,0.360175
108593.750000,278,0x00001F,1001245,0.572917,1312049,0.750760,997935,0.571023,629384,0.360136
108984.375000,279,0x00001F,1001144,0.572859,1311993,0.750728,998005,0.571063,629494,0.360199
109375.000000,280,0x00001F,1001097,0.572832,1312146,0.750816,997959,0.571037,629433,0.360164
109765.625000,281,0x00001F,1001153,0.572864,1311872,0.750659,997946,0.571029,629324,0.360102
110156.250000,282,0x00001F,1001137,0.572855,1312108,0.750794,998070,0.571100,629478,0.360190
110546.875000,283,0x00001F,1001066,0.572815,1311976,0.750719,998025,0.571074,629535,0.360223
110937.500000,284,0x00001F,1001156,0.572866,1312177,0.750834,998004,0.571063,629439,0.360168
111328.125000,285,0x00001F,1001148,0.572861,1312155,0.750821,997822,0.570958,629437,0.360167
111718.750000,286,0x00001F,1001167,0.572872,1312260,0.750881,998000,0.571060,629484,0.360194
